w, relerror, abserror 
0.0001,0.701069654200304,0.040269910279671105
0.00014563484775012445,0.701069653966682,0.04026990986279778
0.00021209508879201905,0.7010696535072053,0.040269908980610995
0.00030888435964774815,0.701069652549562,0.040269907110483574
0.0004498432668969444,0.7010696505284902,0.040269903144771635
0.0006551285568595509,0.7010696462396488,0.04026989473328709
0.0009540954763499944,0.7010696371205518,0.04026987689194733
0.0013894954943731374,0.7010696177663992,0.04026983905055596
0.0020235896477251557,0.7010695767456434,0.04026975879329025
0.0029470517025518097,0.7010694897392983,0.04026958857432
0.004291934260128779,0.7010693052051751,0.04026922756166022
0.0062505519252739694,0.7010689137461591,0.040268461927378964
0.009102981779915217,0.7010680833838113,0.04026683831846199
0.013257113655901081,0.7010663219585653,0.04026339591984414
0.019306977288832496,0.701062584439135,0.04025610011346658
0.02811768697974228,0.7010546503396948,0.04024065011175423
0.040949150623804234,0.7010377910440685,0.0402079891382101
0.05963623316594643,0.7010018919862953,0.04013919718200044
0.08685113737513521,0.7009251212371285,0.03999541451371582
0.12648552168552957,0.700759504070033,0.03969964462135986
0.18420699693267145,0.7003961493822545,0.03911053010032224
0.2682695795279725,0.6995757933203866,0.038007988775594505
0.3906939937054613,0.6976625296033465,0.03616228166852473
0.5689866029018293,0.6933930631917905,0.033592374578481056
0.8286427728546842,0.6884502913113926,0.031030251269775252
1.2067926406393288,0.6996653766139758,0.029961069029468015
1.7575106248547894,0.754980606691723,0.031194053961548777
2.559547922699533,1.0837449319757853,0.04279625880692208
3.727593720314938,0.8738880556215919,0.032903120948122595
5.428675439323859,0.7365139839663689,0.03291573640214181
7.9060432109076855,0.41495278745336484,0.02967498960593819
11.513953993264458,0.0560162675100161,0.06172514693792062
16.768329368110066,0.14849853022247192,0.030818098354690536
24.420530945486497,1.1150626660722645,0.03560429545842191
35.564803062231285,1.105847772935312,0.006355549147774526
51.79474679231202,2.2763646707891656,0.004409524055650318
75.43120063354607,1.5522696045282096,0.002980375403577104
109.85411419875572,1.1167122494106658,0.0021100816704426695
159.98587196060572,1.0388546398641139,0.0018821417221013127
232.99518105153672,1.0267067562005145,0.0017547383150892859
339.3221771895323,1.0175210315758734,0.0016423350619808603
494.1713361323828,1.0105879951251873,0.0015582854000335952
719.6856730011514,1.0059754146539928,0.0015037542073555287
1048.1131341546852,1.0032634483956975,0.001472315094373927
1526.4179671752302,1.0018130420905946,0.001455625194531517
2222.996482526191,1.0010823461754081,0.0014470749147556404
3237.45754281764,1.000726237918927,0.0014424933175545154
4714.8663634573895,1.000555607812231,0.0014393894653883831
6866.488450042998,1.0004745112119786,0.0014359858613485913
10000.0,1.0004360788841038,0.001430319922212386
