t, yerr 
5.287109375,0.0013399291317541927
5.2890625,0.0013304192668537533
5.291015625,0.0013207060225572584
5.29296875,0.0013108088855443862
5.294921875,0.0013007481351709487
5.296875,0.0012905448423844563
5.298828125,0.001280220869710713
5.30078125,0.001269798864858005
5.302734375,0.00125930225505719
5.3046875,0.0012487552330143659
5.306640625,0.001238182739802673
5.30859375,0.0012276104463234613
5.310546875,0.0012170647231610533
5.3125,0.0012065726071008992
5.314453125,0.0011961617591337765
5.31640625,0.0011858604157226303
5.318359375,0.001175697328390459
5.3203125,0.001165701696643694
5.322265625,0.0011559030865838044
5.32421875,0.0011463313429903677
5.326171875,0.0011370164853136203
5.328125,0.0011279885937834921
5.330078125,0.0011192776829953477
5.33203125,0.0011109135640542448
5.333984375,0.0011029256924277608
5.3359375,0.0010953430077596273
5.337890625,0.0010881937609915039
5.33984375,0.001081505334416692
5.341796875,0.0010753040550164556
5.34375,0.0010696150019878154
5.345703125,0.001064461813727199
5.34765625,0.001059866496486581
5.349609375,0.0010558492362394416
5.3515625,0.001052428219209984
5.353515625,0.0010496194648867984
5.35546875,0.0010474366745064786
5.357421875,0.001045891095650085
5.359375,0.0010449914134506985
5.361328125,0.0010447436632839884
5.36328125,0.0010451511707438995
5.365234375,0.0010462145198964416
5.3671875,0.001047931552673761
5.369140625,0.00105029739437299
5.37109375,0.0010533045086254388
5.373046875,0.0010569427807359654
5.375,0.0010611996258802702
5.376953125,0.0010660601153776824
5.37890625,0.001071507126396726
5.380859375,0.0010775215062973618
5.3828125,0.0010840822476126473
5.384765625,0.001091166671613335
5.38671875,0.0010987506184377599
5.388671875,0.0011068086378119325
5.390625,0.001115314176795672
5.392578125,0.001124239765790951
5.39453125,0.001133557197482241
5.396484375,0.0011432376962798678
5.3984375,0.001153252079939946
5.400390625,0.0011635709090093542
5.40234375,0.001174164624433468
5.404296875,0.0011850036751503879
5.40625,0.001196058630939616
5.408203125,0.0012073002868621375
5.41015625,0.00121869975205702
5.412109375,0.0012302285329696327
5.4140625,0.001241858599910674
5.416015625,0.0012535624488283104
5.41796875,0.0012653131525778123
5.419921875,0.0012770844032410965
5.421875,0.0012888505483427417
5.423828125,0.0013005866195803545
5.42578125,0.001312268357620613
5.427734375,0.0013238722278560739
5.4296875,0.001335375435786095
5.431640625,0.0013467559360919245
5.43359375,0.001357992439664895
5.435546875,0.0013690644158827353
5.4375,0.0013799520956916014
5.439453125,0.0013906364684386162
5.44140625,0.0014010992810262152
5.443359375,0.0014113230342989158
5.4453125,0.0014212909766683289
5.447265625,0.001430987100552083
5.44921875,0.0014403961335689205
5.451171875,0.0014495035346501822
5.453125,0.001458295484560836
5.455078125,0.001466758881341479
5.45703125,0.0014748813311996705
5.458984375,0.0014826511423806192
5.4609375,0.0014900573179281746
5.462890625,0.001497089549492176
5.46484375,0.0015037382102918433
5.466796875,0.0015099943497283415
5.46875,0.001515849686922883
5.470703125,0.0015212966057177077
5.47265625,0.0015263281483123632
5.474609375,0.001530938011975998
5.4765625,0.0015351205444665316
5.478515625,0.0015388707391053638
5.48046875,0.0015421842318940058
5.482421875,0.001545057298199238
5.484375,0.001547486850365422
5.486328125,0.0015494704350000152
5.48828125,0.0015510062300652526
5.490234375,0.0015520930444972
5.4921875,0.0015527303165888385
5.494140625,0.0015529181130613681
5.49609375,0.0015526571280913433
5.498046875,0.0015519486842568543
5.5,0.001550794731579203
5.501953125,0.0015491978486240775
5.50390625,0.0015471612440520774
5.505859375,0.001544688756899999
5.5078125,0.001541784858169671
5.509765625,0.0015384546542632673
5.51171875,0.0015347038868326406
5.513671875,0.0015305389375792511
5.515625,0.0015259668293255441
5.517578125,0.0015209952295792972
5.51953125,0.0015156324553590422
5.521484375,0.00150988747467262
5.5234375,0.001503769910979872
5.525390625,0.0014972900477566212
5.52734375,0.0014904588305991837
5.529296875,0.0014832878730854397
5.53125,0.0014757894596217037
5.533203125,0.0014679765500044527
5.53515625,0.0014598627822887925
5.537109375,0.0014514624774535248
5.5390625,0.0014427906404022772
5.541015625,0.00143386296428335
5.54296875,0.0014246958314815788
5.544921875,0.0014153063131258433
5.546875,0.001405712172142934
5.548828125,0.0013959318583745563
5.55078125,0.0013859845066797327
5.552734375,0.0013758899340897354
5.5546875,0.0013656686295754755
5.556640625,0.0013553417455839367
5.55859375,0.001344931085927906
5.560546875,0.0013344590907425863
5.5625,0.0013239488162468966
5.564453125,0.0013134239106097558
5.56640625,0.001302908586814477
5.568359375,0.0012924275883250294
5.5703125,0.0012820061506143973
5.572265625,0.0012716699547766508
5.57421875,0.0012614450758557947
5.576171875,0.0012513579244792191
5.578125,0.0012414351766277954
5.580078125,0.00123170369990331
5.58203125,0.0012221904706195262
5.583984375,0.0012129224798279649
5.5859375,0.0012039266324656722
5.587890625,0.0011952296370772095
5.58984375,0.0011868578879998461
5.591796875,0.001178837337360104
5.59375,0.001171193362848654
5.595703125,0.0011639506266928469
5.59765625,0.0011571329307902775
5.599609375,0.0011507630675572902
5.6015625,0.0011448626689034792
5.603515625,0.001139452055523771
5.60546875,0.0011345500885887394
5.607421875,0.001130174025350734
5.609375,0.0011263393819540273
5.611328125,0.0011230598048992209
5.61328125,0.0011203469570205005
5.615234375,0.00111821041467728
5.6171875,0.0011166575820000533
5.619140625,0.0011156936255220793
5.62109375,0.0011153214253087917
5.623046875,0.0011155415494613831
5.625,0.0011163522497338121
5.626953125,0.001117749475386982
5.62890625,0.0011197269137618695
5.630859375,0.0011222760458782048
5.6328125,0.001125386225692752
5.634765625,0.001129044774093279
5.63671875,0.0011332370875495098
5.638671875,0.0011379467628862402
5.640625,0.0011431557325645642
5.642578125,0.001148844403341428
5.64453125,0.0011549918080066585
5.646484375,0.0011615757541152236
5.6484375,0.0011685729815073497
5.650390625,0.0011759593082713048
5.65234375,0.0011837097832122097
5.654296875,0.0011917988301346398
5.65625,0.0012002003858410904
5.658203125,0.0012088880318715041
5.66015625,0.001217835118533844
5.662109375,0.0012270148814833525
5.6640625,0.001236400545999816
5.666015625,0.0012459654277595772
5.66796875,0.0012556830204234672
5.669921875,0.0012655270749710064
5.671875,0.0012754716741107991
5.673828125,0.001285491293250612
5.67578125,0.0012955608580302413
5.677734375,0.0013056557923007742
5.6796875,0.0013157520614326406
5.681640625,0.0013258262064959625
5.68359375,0.0013358553762888835
5.685546875,0.0013458173520876661
5.6875,0.0013556905690666559
5.689453125,0.001365454131524956
5.69140625,0.0013750878285652913
5.693359375,0.001384572141713723
5.6953125,0.0013938882546956325
5.697265625,0.001403018056628587
5.69921875,0.0014119441458541947
5.701171875,0.001420649830555973
5.703125,0.0014291191298244465
5.705078125,0.0014373367709990463
5.70703125,0.0014452881868188563
5.708984375,0.0014529595146407384
5.7109375,0.001460337589825355
5.712890625,0.0014674099431525283
5.71484375,0.0014741647953790105
5.716796875,0.0014805910526778025
5.71875,0.00148667830189932
5.720703125,0.0014924168042307882
5.72265625,0.0014977974911171866
5.724609375,0.0015028119589338168
5.7265625,0.0015074524644448314
5.728515625,0.0015117119186765315
5.73046875,0.0015155838833873073
5.732421875,0.0015190625666022537
5.734375,0.001522142817749167
5.736328125,0.0015248201248404326
5.73828125,0.0015270906100226227
5.740234375,0.0015289510259953708
5.7421875,0.0015303987538148867
5.744140625,0.0015314317992696086
5.74609375,0.0015320487906121932
5.748046875,0.001532248976561861
5.75,0.001532032225084899
5.751953125,0.0015313990204822692
5.75390625,0.0015303504624658052
5.755859375,0.0015288882661426701
5.7578125,0.0015270147599131827
5.759765625,0.0015247328868202448
5.76171875,0.001522046202497402
5.763671875,0.0015189588766203843
5.765625,0.0015154756931045235
5.767578125,0.0015116020510903732
5.76953125,0.001507343964473869
5.771484375,0.0015027080644690557
5.7734375,0.0014977016005532867
5.775390625,0.0014923324415519934
5.77734375,0.0014866090781753506
5.779296875,0.0014805406237945612
5.78125,0.0014741368168441687
5.783203125,0.001467408021758111
5.78515625,0.001460365231912406
5.787109375,0.0014530200707569688
5.7890625,0.0014453847938444154
5.791015625,0.0014374722887621327
5.79296875,0.0014292960774723
5.794921875,0.0014208703166379067
5.796875,0.0014122097956859468
5.798828125,0.0014033299385797814
5.80078125,0.0013942467992746957
5.802734375,0.00138497706177005
5.8046875,0.0013755380327580549
5.806640625,0.0013659476383915577
5.80859375,0.001356224416170837
5.810546875,0.0013463875044168597
5.8125,0.0013364566322715634
5.814453125,0.0013264521032300166
5.81640625,0.0013163947795402564
5.818359375,0.0013063060597918428
5.8203125,0.0012962078558126059
