w, relerror, abserror 
0.0001,0.7090579846594768,0.04072876532916287
0.00014563484775012445,0.7090579844881646,0.0407287649112715
0.00021209508879201905,0.7090579841618856,0.040728764026984346
0.00030888435964774815,0.7090579834845706,0.04072876215227681
0.0004498432668969444,0.709057982059502,0.04072875817693523
0.0006551285568595509,0.7090579790353315,0.0407287497450567
0.0009540954763499944,0.7090579725972737,0.040728731860393
0.0013894954943731374,0.709057958930349,0.04072869392716306
0.0020235896477251557,0.7090579299716091,0.0407286134751016
0.0029470517025518097,0.7090578685470288,0.04072844284293573
0.004291934260128779,0.7090577382734772,0.04072808095418524
0.0062505519252739694,0.7090574618945579,0.04072731346203039
0.009102981779915217,0.709056875607184,0.040725685914640784
0.013257113655901081,0.7090556318343382,0.04072223517167968
0.019306977288832496,0.7090529921493072,0.04071492170781174
0.02811768697974228,0.7090473861283848,0.04069943443641782
0.040949150623804234,0.7090354628825204,0.0406666952258413
0.05963623316594643,0.709010025325938,0.040597740941802386
0.08685113737513521,0.7089554084090379,0.04045362988419337
0.12648552168552957,0.7088366207714828,0.04015723194019095
0.18420699693267145,0.7085718505666843,0.039567066030091275
0.2682695795279725,0.7079568728449929,0.038463333256550145
0.3906939937054613,0.706456714576154,0.03661811494111367
0.5689866029018293,0.7028744447448192,0.034051713065636854
0.8286427728546842,0.6976926959405794,0.031446830566203905
1.2067926406393288,0.7062263630208867,0.03024202357318172
1.7575106248547894,0.7672673673586305,0.03170171451846776
2.559547922699533,1.137711444950707,0.0449273551452194
3.727593720314938,0.9017980314618923,0.03395397100245751
5.428675439323859,0.7328458023735819,0.032751800752565764
7.9060432109076855,0.4136668306415014,0.029583025517059713
11.513953993264458,0.026815813073385666,0.029548737818323574
16.768329368110066,0.15105739977259047,0.0313491439707935
24.420530945486497,1.1350679246100677,0.03624306954473493
35.564803062231285,1.102739353966997,0.00633768438373692
51.79474679231202,2.2936203589164976,0.0044429498827467705
75.43120063354607,1.56769839666905,0.003009998861041789
109.85411419875572,1.130566985005924,0.0021362608617641688
159.98587196060572,1.041654353155799,0.0018872140941098654
232.99518105153672,1.0278651534839174,0.0017567181248889256
339.3221771895323,1.01812454983555,0.0016433091737364449
494.1713361323828,1.0109107920630847,0.0015587831397236842
719.6856730011514,1.0061446362235706,0.001504007163484994
1048.1131341546852,1.0033505293132445,0.001472442887875765
1526.4179671752302,1.001858181402632,0.0014556907815393768
2222.996482526191,1.0011068257488092,0.001447110300232897
3237.45754281764,1.0007407569909004,0.001442514246019769
4714.8663634573895,1.000565378872124,0.0014394035219391292
6866.488450042998,1.000482031431549,0.001435996655155786
10000.0,1.000442534268844,0.0014303291514531087
